Dataset,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display,Numeric,Low,High,Comments
CYCU,WHS3_56,PUBLISHED,2010,SEAR,,BGD,117,117,,,
CYCU,WHS3_50,PUBLISHED,2010,EUR,,HRV,0,0,,,
CYCU,WHS3_48,PUBLISHED,2009,EMR,,SOM,25202,,,,
CYCU,WHS3_47,PUBLISHED,2011,AFR,,TCD,5863,5863,,,Number of cases reported up to 2 October 2011.
CYCU,WHS3_56,PUBLISHED,2011,AFR,,ERI,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2010,AFR,,BWA,1046,,,,
CYCU,WHS3_43,PUBLISHED,2010,EMR,,ARE,79,79,,,
CYCU,WHS3_62,PUBLISHED,2009,AMR,WB_HI,BRB,0,,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_HI,GNQ,0,0,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,DNK,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,TCD,122.00,122,,,
CYCU,WHS3_50,PUBLISHED,2010,AFR,,MDG,0,0,,,
CYCU,WHS3_57,PUBLISHED,2010,AFR,,MWI,28,28,,,
CYCU,WHS3_41,PUBLISHED,2011,AMR,,ARG,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2010,EMR,,SOM,74,74,,,
CYCU,WHS3_42,PUBLISHED,2011,EMR,,OMN,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2009,AMR,WB_UMI,VEN,0,,,,
CYCU,WHS3_45,PUBLISHED,2009,AMR,WB_UMI,CHL,0,0,,,
CYCU,WHS3_46,PUBLISHED,2009,EUR,WB_HI,HRV,9,,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,MLI,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AMR,WB_HI,CAN,2,,,,
CYCU,WHS3_50,PUBLISHED,2009,AMR,WB_UMI,URY,0,,,,
CYCU,WHS3_50,PUBLISHED,2011,EUR,,ISR,0.00,0,,,
CYCU,WHS3_43,PUBLISHED,2011,EMR,,SOM,3028.00,3028,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,WPR,,NIU,0,0,,,
CYCU,WHS3_50,PUBLISHED,2011,EUR,,MNE,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2009,EUR,WB_HI,DEU,2,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,EUR,WB_LI,TJK,6290,6290,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,MOZ,93874,,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,PRT,140,140,,,
CYCU,WHS3_45,PUBLISHED,2011,WPR,WB_LMI,CHN,1144,1144,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LI,UGA,0,0,,,
CYCU,WHS3_56,PUBLISHED,2010,AMR,,HTI,0,0,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,COG,92855,,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EMR,WB_LMI,IRN,10097,10097,,,
CYCU,WHS3_40,PUBLISHED,2011,AFR,,GHA,10628.00,10628,,,
CYCU,WHS3_53,PUBLISHED,2011,AFR,,SYC,0.00,0,,,
CYCU,WHS3_51,PUBLISHED,2012,SEAR,,THA,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EMR,,TUN,1,1,,,
CYCU,WHS3_49,PUBLISHED,2011,EMR,WB_LMI,SDN,0,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_LI,MWI,7,,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,BDI,2.00,2,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EMR,WB_LI,SOM,11075,11075,,,
CYCU,WHS3_40,PUBLISHED,2011,WPR,,MYS,586.00,586,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,RUS,5.00,5,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,MRT,940,,,,
CYCU,WHS3_43,PUBLISHED,2011,AMR,,HND,113.00,113,,,
CYCU,WHS3_57,PUBLISHED,2011,AFR,,NER,19.00,19,,,
CYCU,WHS3_45,PUBLISHED,2011,AFR,WB_UMI,DZA,0,0,,,
CYCU,WHS3_42,PUBLISHED,2010,EUR,,ARM,0,0,,,
CYCU,WHS3_41,PUBLISHED,2009,WPR,WB_LI,KHM,3,,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,ESP,9,9,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,WPR,,NIU,1,1,,,
CYCU,WHS3_57,PUBLISHED,2010,AFR,,CPV,28,28,,,
CYCU,WHS3_53,PUBLISHED,2010,AMR,,LCA,0,0,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,,COK,0,,,,
CYCU,WHS3_62,PUBLISHED,2009,AFR,WB_LMI,NGA,1272,,,,
CYCU,WHS3_43,PUBLISHED,2011,EUR,,KGZ,77.00,77,,,
CYCU,WHS3_41,PUBLISHED,2010,WPR,,KIR,0,0,,,
CYCU,WHS3_55,PUBLISHED,2009,EUR,WB_HI,AND,0,,,,
CYCU,WHS3_55,PUBLISHED,2009,EUR,WB_HI,ESP,2,,,,
CYCU,WHS3_45,PUBLISHED,2009,EMR,WB_HI,SAU,15,15,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EMR,WB_LMI,IRQ,9707,9707,,,
CYCU,WHS3_57,PUBLISHED,2011,AMR,,CAN,2.00,2,,,
CYCU,WHS3_53,PUBLISHED,2010,AMR,,URY,169,169,,,
CYCU,WHS3_53,PUBLISHED,2009,EMR,WB_UMI,LBY,746,,,,
CYCU,WHS3_57,PUBLISHED,2009,AFR,WB_UMI,NAM,27,,,,
CYCU,WHS3_55,PUBLISHED,2010,WPR,,SGP,0,0,,,
CYCU,WHS3_50,PUBLISHED,2009,EMR,WB_LMI,DJI,0,,,,
CYCU,WHS3_43,PUBLISHED,2010,AFR,,BEN,53,53,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,BIH,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,WB_LI,LAO,15,,,,
CYCU,WHS3_55,PUBLISHED,2011,AMR,,GRD,0.00,0,,,
CYCU,WHS3_47,PUBLISHED,2012,AFR,,BEN,1165.00,1165,,,
CYCU,WHS3_56,PUBLISHED,2009,SEAR,WB_LMI,TLS,2,,,,
CYCU,WHS3_43,PUBLISHED,2011,AFR,,SLE,23.00,23,,,
CYCU,WHS3_53,PUBLISHED,2009,AMR,WB_HI,TTO,0,,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,UZB,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2010,AFR,WB_LI,RWA,36,36,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,MDA,143.00,143,,,
CYCU,WHS3_56,PUBLISHED,2010,EMR,,AFG,23,23,,,
CYCU,WHS3_55,PUBLISHED,2011,WPR,,SGP,2.00,2,,,
CYCU,WHS3_56,PUBLISHED,2009,AFR,WB_LI,CAF,15,,,,
CYCU,WHS3_45,PUBLISHED,2010,AFR,WB_LI,TZA,2349,2349,,,
CYCU,WHS3_46,PUBLISHED,2010,EMR,,SYR,6,6,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,AND,0,0,,,
CYCU,WHS3_50,PUBLISHED,2010,EUR,,SVK,0,0,,,
CYCU,WHS3_62,PUBLISHED,2011,WPR,,MYS,1569.00,1569,,,
CYCU,WHS3_41,PUBLISHED,2011,SEAR,,NPL,94.00,94,,,
CYCU,WHS3_56,PUBLISHED,2010,WPR,,TUV,0,0,,,
CYCU,WHS3_45,PUBLISHED,2010,SEAR,WB_LMI,IND,126800,126800,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,CZE,4,4,,,
CYCU,WHS3_55,PUBLISHED,2009,AMR,WB_LMI,SLV,0,,,,
CYCU,WHS3_46,PUBLISHED,2010,EUR,,TKM,0,0,,,
CYCU,WHS3_57,PUBLISHED,2009,AFR,WB_LI,COM,1,,,,
CYCU,WHS3_56,PUBLISHED,2010,AFR,,COD,990,990,,,
CYCU,WHS3_45,PUBLISHED,2011,AMR,WB_UMI,SUR,41,41,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,MEX,2685.00,2685,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,DZA,0.00,0,,,
CYCU,WHS3_45,PUBLISHED,2010,EUR,WB_HI,ISL,0,0,,,
CYCU,WHS3_57,PUBLISHED,2009,WPR,WB_LMI,SLB,0,,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_LI,UGA,1304,,,,
CYCU,WHS3_43,PUBLISHED,2011,AMR,,DMA,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,HRV,2.00,2,,,
CYCU,WHS3_49,PUBLISHED,2011,EUR,WB_LMI,MDA,0,0,,,
CYCU,WHS3_41,PUBLISHED,2010,WPR,,NIU,0,0,,,
CYCU,WHS3_43,PUBLISHED,2010,AMR,,ECU,0,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EUR,WB_HI,SVN,169,169,,,
CYCU,WHS3_42,PUBLISHED,2009,EUR,WB_HI,FIN,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_HI,NOR,0,,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LMI,LSO,0,0,,,
CYCU,WHS3_55,PUBLISHED,2011,AMR,,SUR,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2011,SEAR,,MMR,178.00,178,,,
CYCU,WHS3_62,PUBLISHED,2010,EUR,,ROU,193,193,,,
CYCU,WHS3_56,PUBLISHED,2009,WPR,WB_LMI,MHL,0,,,,
CYCU,WHS3_48,PUBLISHED,2010,EUR,,GEO,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,SEAR,WB_LMI,MDV,87,87,,,
CYCU,WHS3_42,PUBLISHED,2009,WPR,WB_LMI,KIR,0,,,,
CYCU,WHS3_57,PUBLISHED,2011,WPR,,SGP,110.00,110,,,
CYCU,WHS3_57,PUBLISHED,2011,WPR,,NIU,0.00,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_UMI,ZAF,360183,360183,,,
CYCU,WHS3_55,PUBLISHED,2010,AMR,,BRB,0,0,,,
CYCU,WHS3_55,PUBLISHED,2011,AMR,,ATG,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,WB_LMI,MNG,3,,,,
CYCU,WHS3_53,PUBLISHED,2010,SEAR,,BTN,218,218,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,WPR,WB_HI,KOR,41889,41889,,,
CYCU,WHS3_53,PUBLISHED,2011,AMR,,LCA,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2009,EUR,WB_HI,SWE,34,,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,BGR,41.00,41,,,
CYCU,WHS3_56,PUBLISHED,2009,EMR,WB_LMI,SDN,148,,,,
CYCU,WHS3_57,PUBLISHED,2010,AFR,,GMB,14,14,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,ISR,1182,,,,
CYCU,WHS3_45,PUBLISHED,2011,WPR,WB_LMI,KIR,111,111,,,
CYCU,WHS3_56,PUBLISHED,2010,AMR,,GTM,0,0,,,
CYCU,WHS3_41,PUBLISHED,2009,AMR,WB_UMI,LCA,0,,,,
CYCU,WHS3_41,PUBLISHED,2009,EMR,WB_LI,AFG,0,,,,
CYCU,WHS3_56,PUBLISHED,2009,EMR,WB_LMI,IRN,3,,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,AND,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_LI,UZB,0,,,,
CYCU,WHS3_55,PUBLISHED,2009,AFR,WB_LI,GIN,0,,,,
CYCU,WHS3_56,PUBLISHED,2011,EMR,,SAU,14.00,14,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AMR,WB_LMI,GUY,712,712,,,
CYCU,WHS3_42,PUBLISHED,2009,WPR,WB_UMI,MYS,9,,,,
CYCU,WHS3_53,PUBLISHED,2009,EUR,WB_UMI,SRB,262,,,,
CYCU,WHS3_41,PUBLISHED,2009,WPR,WB_HI,BRN,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,CAF,6643,6643,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_HI,MLT,0,,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LI,GHA,623,623,,,
CYCU,WHS3_43,PUBLISHED,2010,EUR,,UZB,33,33,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_UMI,TUR,11,,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_UMI,BIH,0,,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,KAZ,0,0,,,
CYCU,WHS3_50,PUBLISHED,2011,AFR,,GNQ,0.00,0,,,
CYCU,WHS3_57,PUBLISHED,2009,AMR,WB_LMI,PRY,0,,,,
CYCU,WHS3_49,PUBLISHED,2011,EUR,WB_HI,SWE,0,0,,,
CYCU,WHS3_42,PUBLISHED,2011,EMR,,SAU,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2009,EMR,WB_LMI,DJI,16,,,,
CYCU,WHS3_48,PUBLISHED,2011,WPR,,VNM,16612,,,,
CYCU,WHS3_55,PUBLISHED,2011,WPR,,PLW,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LI,BEN,0,0,,,
CYCU,WHS3_62,PUBLISHED,2011,EUR,,KAZ,127.00,127,,,
CYCU,WHS3_62,PUBLISHED,2010,EMR,,SOM,115,115,,,
CYCU,WHS3_43,PUBLISHED,2010,AFR,,BDI,0,0,,,
CYCU,WHS3_41,PUBLISHED,2011,AMR,,CAN,1.00,1,,,
CYCU,WHS3_50,PUBLISHED,2010,AFR,,NER,0,0,,,
CYCU,WHS3_41,PUBLISHED,2010,AMR,,CHL,0,0,,,
CYCU,WHS3_45,PUBLISHED,2010,EMR,WB_HI,BHR,3,3,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_LI,ERI,2904,2904,,,
CYCU,WHS3_62,PUBLISHED,2011,EUR,,RUS,629.00,629,,,
CYCU,WHS3_49,PUBLISHED,2012,EMR,,LBN,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2009,EMR,WB_HI,QAT,407,,,,
CYCU,WHS3_46,PUBLISHED,2009,EUR,WB_LMI,MDA,0,,,,
CYCU,WHS3_43,PUBLISHED,2011,WPR,,PLW,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2012,WPR,,VNM,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2012,SEAR,,TLS,0.00,0,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,AFR,WB_LI,MDG,26019,26019,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,GNB,0.00,0,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,GAB,1,1,,,
CYCU,WHS3_43,PUBLISHED,2009,WPR,WB_LMI,MNG,0,,,,
CYCU,WHS3_42,PUBLISHED,2010,AFR,,DZA,0,0,,,
CYCU,WHS3_43,PUBLISHED,2010,AFR,,NAM,0,0,,,
CYCU,WHS3_43,PUBLISHED,2009,WPR,WB_LMI,CHN,1612,,,,
CYCU,WHS3_41,PUBLISHED,2011,WPR,,NZL,20.00,20,,,
CYCU,WHS3_57,PUBLISHED,2011,SEAR,,BGD,5631.00,5631,,,
CYCU,WHS3_62,PUBLISHED,2009,SEAR,WB_LI,NPL,189,,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,IRL,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2011,WPR,,PHL,166.00,166,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,AFR,WB_LI,GIN,8357,8357,,,
CYCU,WHS3_56,PUBLISHED,2009,SEAR,WB_LI,MMR,34,,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,AND,0.00,0,,,
CYCU,WHS3_42,PUBLISHED,2009,EUR,WB_UMI,POL,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,LBR,6597,6597,,,
CYCU,WHS3_50,PUBLISHED,2011,AMR,,GRD,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AMR,WB_UMI,DOM,59,,,,
CYCU,WHS3_50,PUBLISHED,2009,AFR,WB_LI,SEN,0,,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,TKM,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2009,AFR,WB_LMI,STP,0,,,,
CYCU,WHS3_53,PUBLISHED,2009,AMR,WB_UMI,CRI,25,,,,
CYCU,WHS3_55,PUBLISHED,2011,EUR,,BIH,0.00,0,,,
CYCU,WHS3_50,PUBLISHED,2011,WPR,,AUS,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,SEAR,WB_LI,PRK,0,,,,
CYCU,WHS3_45,PUBLISHED,2010,SEAR,WB_LI,MMR,2936,2936,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,ISL,0,,,,
CYCU,WHS3_62,PUBLISHED,2011,AMR,,JAM,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,UKR,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2010,EMR,WB_LI,AFG,28,,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,DNK,0,0,,,
CYCU,WHS3_40,PUBLISHED,2011,AFR,,KEN,74.00,74,,,
CYCU,WHS3_56,PUBLISHED,2010,AFR,,TCD,279,279,,,
CYCU,WHS3_46,PUBLISHED,2009,SEAR,WB_LMI,THA,126,,,,
CYCU,WHS3_42,PUBLISHED,2011,EUR,,IRL,0.00,0,,,
CYCU,WHS3_43,PUBLISHED,2011,AMR,,DOM,3.00,3,,,
CYCU,WHS3_62,PUBLISHED,2010,SEAR,,LKA,79,79,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_HI,LUX,0,,,,
CYCU,WHS3_46,PUBLISHED,2010,WPR,,KOR,14,14,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LI,BFA,412,412,,,
CYCU,WHS3_62,PUBLISHED,2011,AMR,,CUB,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2010,EUR,,UZB,0,0,,,
CYCU,WHS3_46,PUBLISHED,2010,AMR,,BRB,0,0,,,
CYCU,WHS3_62,PUBLISHED,2009,SEAR,WB_LI,BGD,718,,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,LVA,10.00,10,,,
CYCU,WHS3_45,PUBLISHED,2010,EMR,WB_LMI,DJI,1,1,,,
CYCU,WHS3_46,PUBLISHED,2010,AFR,,MRT,1,1,,,
CYCU,WHS3_41,PUBLISHED,2011,EUR,,SVN,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2011,WPR,,KOR,6241.00,6241,,,
CYCU,WHS3_45,PUBLISHED,2010,EUR,WB_HI,CZE,0,0,,,
CYCU,WHS3_62,PUBLISHED,2010,EUR,,AND,0,0,,,
CYCU,WHS3_62,PUBLISHED,2011,EMR,,SYR,13.00,13,,,
CYCU,WHS3_46,PUBLISHED,2009,WPR,WB_LMI,WSM,0,,,,
CYCU,WHS3_52,PUBLISHED,2010,AFR,WB_LI,TZA,9,,,,
CYCU,WHS3_47,PUBLISHED,2010,AFR,WB_LI,BFA,6510,,,,
CYCU,WHS3_49,PUBLISHED,2011,AFR,WB_LMI,COG,1,1,,,
CYCU,WHS3_56,PUBLISHED,2011,EUR,,KAZ,0.00,0,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,SRB,40,40,,,
CYCU,WHS3_48,PUBLISHED,2011,EMR,,AFG,77549,,,,
CYCU,WHS3_42,PUBLISHED,2010,EUR,,BEL,0,0,,,
CYCU,WHS3_42,PUBLISHED,2009,EMR,WB_HI,SAU,0,,,,
CYCU,WHS3_57,PUBLISHED,2011,EMR,,QAT,16.00,16,,,
CYCU,WHS3_43,PUBLISHED,2010,WPR,,COK,0,0,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_UMI,KAZ,0,,,,
CYCU,WHS3_50,PUBLISHED,2010,AFR,,LBR,1,1,,,
CYCU,WHS3_46,PUBLISHED,2011,AFR,,SYC,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2010,EUR,,ARM,0,,,,
CYCU,WHS3_56,PUBLISHED,2009,WPR,WB_LMI,KIR,0,,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_UMI,DZA,3,,,,
CYCU,WHS3_55,PUBLISHED,2010,EUR,,LVA,0,0,,,
CYCU,WHS3_53,PUBLISHED,2011,WPR,,MNG,1016.00,1016,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,RUS,547,547,,,
CYCU,WHS3_48,PUBLISHED,2011,AFR,,ETH,1480306,,,,
CYCU,WHS3_49,PUBLISHED,2012,AFR,,UGA,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2009,AMR,WB_HI,ATG,0,,,,
CYCU,WHS3_53,PUBLISHED,2010,EUR,,ROU,286,286,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_HI,GRC,0,,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EUR,WB_UMI,BGR,2412,2412,,,
CYCU,WHS3_43,PUBLISHED,2011,AFR,,ZMB,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EUR,,BEL,0.00,0,,,
CYCU,WHS3_49,PUBLISHED,2011,SEAR,WB_LMI,IDN,0,0,,,
CYCU,WHS3_62,PUBLISHED,2009,WPR,WB_HI,JPN,741,,,,
CYCU,WHS3_49,PUBLISHED,2010,EMR,WB_LMI,PAK,140,,,,
CYCU,WHS3_45,PUBLISHED,2009,WPR,WB_UMI,FJI,2,2,,,
CYCU,WHS3_56,PUBLISHED,2011,AMR,,PER,1.00,1,,,
CYCU,WHS3_40,PUBLISHED,2011,AMR,,USA,42.00,42,,,
CYCU,WHS3_50,PUBLISHED,2009,EUR,WB_UMI,BLR,0,,,,
CYCU,WHS3_51,PUBLISHED,2012,WPR,,LAO,0.00,0,,,
CYCU,WHS3_48,PUBLISHED,2009,AFR,,BDI,1185622,,,,
CYCU,WHS3_50,PUBLISHED,2009,AFR,WB_UMI,GAB,0,,,,
CYCU,WHS3_46,PUBLISHED,2010,AFR,,NGA,199,199,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,KAZ,0.00,0,,,
CYCU,WHS3_42,PUBLISHED,2010,WPR,,KOR,26,26,,,
CYCU,WHS3_56,PUBLISHED,2011,WPR,,MHL,0.00,0,,,
CYCU,WHS3_41,PUBLISHED,2010,AFR,,STP,0,0,,,
CYCU,WHS3_49,PUBLISHED,2011,AMR,WB_LMI,NIC,0,0,,,
CYCU,WHS3_57,PUBLISHED,2010,EUR,,CHE,12,12,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_HI,BEL,33,,,,
CYCU,WHS3_62,PUBLISHED,2011,AMR,,GUY,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2011,EUR,,ISR,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2010,AFR,,BDI,0,0,,,
CYCU,WHS3_50,PUBLISHED,2011,AMR,,KNA,0.00,0,,,
CYCU,WHS3_43,PUBLISHED,2009,EMR,WB_LI,SOM,823,,,,
CYCU,WHS3_53,PUBLISHED,2010,SEAR,,MDV,50,50,,,
CYCU,WHS3_62,PUBLISHED,2009,AMR,WB_LMI,GUY,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,AFR,WB_LI,ZWE,28,,,,
CYCU,WHS3_56,PUBLISHED,2009,AMR,WB_LMI,HND,1,,,,
CYCU,TB_tot_newrel,PUBLISHED,2011,EUR,WB_HI,NLD,970,970,,,
CYCU,WHS3_42,PUBLISHED,2011,EUR,,SMR,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2011,EMR,,TUN,1.00,1,,,
CYCU,WHS3_62,PUBLISHED,2011,AFR,,ERI,48.00,48,,,
CYCU,WHS3_46,PUBLISHED,2010,AMR,,PAN,1,1,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,AFR,WB_LI,BDI,7611,7611,,,
CYCU,WHS3_41,PUBLISHED,2009,EMR,WB_HI,QAT,0,,,,
CYCU,WHS3_55,PUBLISHED,2010,EUR,,PRT,0,0,,,
CYCU,WHS3_45,PUBLISHED,2011,EMR,WB_LMI,MAR,51,51,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LMI,NGA,4219,4219,,,
CYCU,WHS3_55,PUBLISHED,2009,AMR,WB_UMI,DOM,0,,,,
CYCU,WHS3_62,PUBLISHED,2011,WPR,,BRN,4.00,4,,,
CYCU,WHS3_46,PUBLISHED,2011,SEAR,,MDV,3.00,3,,,
CYCU,WHS3_42,PUBLISHED,2011,WPR,,VNM,126.00,126,,,
CYCU,WHS3_45,PUBLISHED,2009,AFR,WB_LI,ZMB,446,446,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EMR,WB_LMI,MAR,28359,28359,,,
CYCU,WHS3_53,PUBLISHED,2010,EMR,,OMN,575,575,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,WPR,WB_LMI,CHN,965257,965257,,,
CYCU,WHS3_55,PUBLISHED,2010,WPR,,KOR,0,0,,,
CYCU,WHS3_42,PUBLISHED,2010,AFR,,GNB,0,0,,,
CYCU,WHS3_50,PUBLISHED,2010,AFR,,AGO,0,0,,,
CYCU,WHS3_56,PUBLISHED,2011,EUR,,CYP,0.00,0,,,
CYCU,WHS3_55,PUBLISHED,2011,EUR,,SWE,1.00,1,,,
CYCU,WHS3_62,PUBLISHED,2011,AMR,,GRD,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2011,AMR,,GTM,1.00,1,,,
CYCU,WHS3_43,PUBLISHED,2010,AMR,,JAM,0,0,,,
CYCU,WHS3_55,PUBLISHED,2011,AFR,,MDG,0.00,0,,,
CYCU,WHS3_56,PUBLISHED,2009,EUR,WB_HI,ISL,0,,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,LSO,2488,2488,,,
CYCU,WHS3_56,PUBLISHED,2009,AFR,WB_LMI,LSO,0,,,,
CYCU,WHS3_62,PUBLISHED,2010,AMR,,JAM,0,0,,,
CYCU,WHS3_43,PUBLISHED,2010,EUR,,TKM,0,0,,,
CYCU,WHS3_42,PUBLISHED,2010,EUR,,BLR,0,0,,,
CYCU,WHS3_57,PUBLISHED,2009,EUR,WB_UMI,RUS,1602,,,,
CYCU,WHS3_48,PUBLISHED,2010,EMR,,SYR,0,,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,UKR,955.00,955,,,
CYCU,WHS3_62,PUBLISHED,2009,AMR,WB_UMI,VEN,0,,,,
CYCU,WHS3_56,PUBLISHED,2011,AFR,,MOZ,47.00,47,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,LUX,0.00,0,,,
CYCU,WHS3_41,PUBLISHED,2009,EUR,WB_HI,NOR,0,,,,
CYCU,WHS3_45,PUBLISHED,2009,AMR,WB_LMI,HND,1,1,,,
CYCU,TB_tot_newrel,PUBLISHED,2010,EUR,WB_HI,SVK,386,386,,,
CYCU,WHS3_43,PUBLISHED,2010,WPR,,VUT,0,0,,,
CYCU,WHS3_57,PUBLISHED,2011,EUR,,ISL,0.00,0,,,
CYCU,WHS3_41,PUBLISHED,2010,EUR,,ESP,0,0,,,
CYCU,WHS3_46,PUBLISHED,2010,EUR,,SWE,0,0,,,
CYCU,WHS3_42,PUBLISHED,2011,EUR,,EST,0.00,0,,,
